4,5,10,15,20,25,30,40,50,60,70,80,90,100,125,150,200,,,
5,5,10,15,20,25,30,40,50,60,70,80,100,125,150,200,300,,,
6,5,10,15,20,25,30,40,50,60,80,100,125,150,200,300,400,,,
7,5,10,15,20,25,30,35,40,50,60,75,100,125,150,175,200,250,300,400
8,5,10,15,20,25,30,40,50,60,70,80,100,125,150,175,200,250,300,400
9,5,10,15,20,25,30,40,50,60,80,100,125,150,175,200,250,300,400,500
10,5,10,15,20,25,30,40,50,75,100,125,150,175,200,250,300,400,500,600
